image,taken_on,period,tree,streetlight,storefront,run
0/20160805/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160805-0901.raw/3/dr5rsnnje230-dr5rsnnkbkbk-cds-63fa6a79d3217a87-20160805-0901-47.jpg,2016-08-05 09:03:36-04:00,morning,0,2,0,efficientnet_train_images
0/20160728/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160728-1600.raw/3/dr5rsnnjrvb3-dr5rsnnm1npw-cds-63fa6a79d3217a87-20160728-1600-47.jpg,2016-07-28 16:03:26-04:00,afternoon,1,3,0,efficientnet_train_images
0/20160729/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160729-0848.raw/3/dr5rsnnjnx2y-dr5rsnnkbx92-cds-63fa6a79d3217a87-20160729-0848-57.jpg,2016-07-29 08:51:20-04:00,morning,3,1,0,efficientnet_train_images
0/20170228/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170228-0930.raw/3/dr5rsnq37ygv-dr5rsnnm1npw-cds-6fef7e6f017c3f89-20170228-0930-17.jpg,2017-02-28 09:32:40-05:00,morning,4,0,1,efficientnet_train_images
0/20170228/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170228-0930.raw/3/dr5rsnq3q2yv-dr5rsnnm1npw-cds-6fef7e6f017c3f89-20170228-0930-14.jpg,2017-02-28 09:32:30-05:00,morning,4,1,0,efficientnet_train_images
0/20160911/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160911-1400.raw/3/dr5rsnnjrbqu-dr5rsnnm1h0v-cds-6fef7e6f017c3f89-20160911-1400-174.jpg,2016-09-11 14:08:46-04:00,afternoon,0,1,0,efficientnet_train_images
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-1524.raw/4/dr5rsnnjq6fc-dr5rsnnm09r7-cds-774e09b0c084a069-20160927-1524-67.jpg,2016-09-27 15:27:06-04:00,afternoon,1,0,0,efficientnet_train_images
0/20170203/79ddade2485edbde/cds-79ddade2485edbde-20170203-1346.raw/3/dr5rsnnjnpu6-dr5rsnnm1npw-cds-79ddade2485edbde-20170203-1346-149.jpg,2017-02-03 13:56:24-05:00,afternoon,0,0,0,efficientnet_train_images
0/20170203/79ddade2485edbde/cds-79ddade2485edbde-20170203-1346.raw/3/dr5rsnnjzmxb-dr5rsnnm1npw-cds-79ddade2485edbde-20170203-1346-135.jpg,2017-02-03 13:54:32-05:00,afternoon,0,2,1,efficientnet_train_images
0/20170203/79ddade2485edbde/cds-79ddade2485edbde-20170203-1346.raw/3/dr5rsnnm8hzc-dr5rsnnm1npw-cds-79ddade2485edbde-20170203-1346-145.jpg,2017-02-03 13:55:54-05:00,afternoon,0,0,1,efficientnet_train_images
0/20170311/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170311-1227.raw/3/dr5rsnnx8v3u-dr5rsnnm1npw-cds-7c641b4cb6bb1253-20170311-1227-75.jpg,2017-03-11 12:34:50-05:00,morning,0,0,0,efficientnet_train_images
0/20170119/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170119-1232.raw/3/dr5rsnjwyeqy-dr5rsnnm1npw-cds-7c641b4cb6bb1253-20170119-1232-46.jpg,2017-01-19 12:35:50-05:00,morning,1,0,1,efficientnet_train_images
0/20170119/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170119-1232.raw/3/dr5rsnjxr147-dr5rsnnm1npw-cds-7c641b4cb6bb1253-20170119-1232-44.jpg,2017-01-19 12:35:46-05:00,morning,3,0,1,efficientnet_train_images
0/20161103/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161103-1300.raw/3/dr5rsnnm23e5-dr5rsnnm1npw-cds-8b82a42e5a149e22-20161103-1300-42.jpg,2016-11-03 13:03:08-04:00,afternoon,0,0,1,efficientnet_train_images
0/20160906/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160906-1243.raw/3/dr5rsnnm23pp-dr5rsnnm1npw-cds-8b82a42e5a149e22-20160906-1243-45.jpg,2016-09-06 12:46:28-04:00,morning,0,1,1,efficientnet_train_images
0/20161114/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161114-1047.raw/3/dr5rsnnjrxy9-dr5rsnnm38bd-cds-8b82a42e5a149e22-20161114-1047-89.jpg,2016-11-14 10:55:14-05:00,morning,0,0,0,efficientnet_train_images
0/20160801/90e9ed36f13dd646/cds-90e9ed36f13dd646-20160801-0834.raw/3/dr5rsnnj5zey-dr5rsnnhzb3m-cds-90e9ed36f13dd646-20160801-0834-106.jpg,2016-08-01 08:40:18-04:00,morning,0,1,0,efficientnet_train_images
0/20161114/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161114-1047.raw/3/dr5rsnnm2p5t-dr5rsnnm396u-cds-a32b6ec5cde27e3a-20161114-1047-85.jpg,2016-11-14 10:54:34-05:00,morning,1,1,0,efficientnet_train_images
0/20170120/af6b56897db9da88/cds-af6b56897db9da88-20170120-1129.raw/3/dr5rsnq2h4gm-dr5rsnnm1npw-cds-af6b56897db9da88-20170120-1129-29.jpg,2017-01-20 11:32:50-05:00,morning,0,0,1,efficientnet_train_images
0/20170120/af6b56897db9da88/cds-af6b56897db9da88-20170120-1129.raw/3/dr5rsnnrvhsu-dr5rsnnm1npw-cds-af6b56897db9da88-20170120-1129-46.jpg,2017-01-20 11:35:40-05:00,morning,0,0,1,efficientnet_train_images
0/20170120/af6b56897db9da88/cds-af6b56897db9da88-20170120-1139.raw/3/dr5rsnnrwnhk-dr5rsnnm1npw-cds-af6b56897db9da88-20170120-1139-17.jpg,2017-01-20 11:41:42-05:00,morning,0,0,1,efficientnet_train_images
0/20170120/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170120-1129.raw/4/dr5rsnnqt57t-dr5rsnnm1npw-cds-b6d8aab376c7ce54-20170120-1129-44.jpg,2017-01-20 11:36:54-05:00,morning,3,2,1,efficientnet_train_images
0/20170120/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170120-1129.raw/4/dr5rsnnqt5et-dr5rsnnm1npw-cds-b6d8aab376c7ce54-20170120-1129-34.jpg,2017-01-20 11:35:14-05:00,morning,2,2,1,efficientnet_train_images
0/20170120/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20170120-1129.raw/4/dr5rsnnqsu3n-dr5rsnnm1npw-cds-b6d8aab376c7ce54-20170120-1129-7.jpg,2017-01-20 11:30:44-05:00,morning,2,2,1,efficientnet_train_images
0/20170203/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170203-1346.raw/4/dr5rsnnm21yr-dr5rsnnm1npw-cds-bd209a4b83760d6b-20170203-1346-124.jpg,2017-02-03 13:54:26-05:00,afternoon,0,0,1,efficientnet_train_images
0/20170130/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170130-1003.raw/4/dr5rsnq2p4v3-dr5rsnnm1npw-cds-bd209a4b83760d6b-20170130-1003-60.jpg,2017-01-30 10:07:20-05:00,morning,4,3,0,efficientnet_train_images
0/20170203/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170203-1346.raw/4/dr5rsnnrytx0-dr5rsnnm1npw-cds-bd209a4b83760d6b-20170203-1346-117.jpg,2017-02-03 13:54:08-05:00,afternoon,2,3,1,efficientnet_train_images
0/20160622/c5732f31099d7452/cds-c5732f31099d7452-20160622-1009.raw/4/dr5rsnnjv9hz-dr5rsnnm39gw-cds-c5732f31099d7452-20160622-1009-86.jpg,2016-06-22 10:13:44-04:00,morning,0,1,1,efficientnet_train_images
0/20160622/c5732f31099d7452/cds-c5732f31099d7452-20160622-1009.raw/4/dr5rsnnjrbu6-dr5rsnnm1h2g-cds-c5732f31099d7452-20160622-1009-87.jpg,2016-06-22 10:13:46-04:00,morning,0,1,1,efficientnet_train_images
0/20160808/c5732f31099d7452/cds-c5732f31099d7452-20160808-1652.raw/4/dr5rsnnm2vu4-dr5rsnnm3dtb-cds-c5732f31099d7452-20160808-1652-140.jpg,2016-08-08 17:00:10-04:00,afternoon,1,0,0,efficientnet_train_images
0/20160906/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160906-1233.raw/4/dr5rsnnjrcts-dr5rsnnm1hgj-cds-e08eacf5f70d94e7-20160906-1233-91.jpg,2016-09-06 12:38:58-04:00,morning,0,0,1,efficientnet_train_images
0/20161114/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161114-1047.raw/4/dr5rsnnjjpes-dr5rsnnkb5u8-cds-e08eacf5f70d94e7-20161114-1047-97.jpg,2016-11-14 10:55:12-05:00,morning,1,1,2,efficientnet_train_images
0/20160906/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160906-1243.raw/4/dr5rsnnjm0qv-dr5rsnnkbhx8-cds-e08eacf5f70d94e7-20160906-1243-48.jpg,2016-09-06 12:46:30-04:00,morning,0,1,2,efficientnet_train_images
0/20170114/e5df139233770dec/cds-e5df139233770dec-20170114-1042.raw/4/dr5rsnnqc123-dr5rsnnm1npw-cds-e5df139233770dec-20170114-1042-56.jpg,2017-01-14 10:47:28-05:00,morning,0,0,0,efficientnet_train_images
0/20160729/e5df139233770dec/cds-e5df139233770dec-20160729-1840.raw/4/dr5rsnnm33w4-dr5rsnnm391q-cds-e5df139233770dec-20160729-1840-3.jpg,2016-07-29 18:40:44-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161027/e5df139233770dec/cds-e5df139233770dec-20161027-0825.raw/4/dr5rsnnjksjx-dr5rsnnkbmg6-cds-e5df139233770dec-20161027-0825-176.jpg,2016-10-27 08:34:18-04:00,morning,0,0,0,efficientnet_train_images
0/20160911/ea91d096e3932939/cds-ea91d096e3932939-20160911-1408.raw/4/dr5rsnnm33w4-dr5rsnnm391q-cds-ea91d096e3932939-20160911-1408-1.jpg,2016-09-11 14:08:42-04:00,afternoon,1,0,0,efficientnet_train_images
0/20170226/ea91d096e3932939/cds-ea91d096e3932939-20170226-1247.raw/4/dr5rsnnrx01t-dr5rsnnm1npw-cds-ea91d096e3932939-20170226-1247-144.jpg,2017-02-26 12:56:22-05:00,morning,3,2,0,efficientnet_train_images
0/20160911/ea91d096e3932939/cds-ea91d096e3932939-20160911-1408.raw/4/dr5rsnnm33w4-dr5rsnnm391q-cds-ea91d096e3932939-20160911-1408-1.jpg,2016-09-11 14:09:02-04:00,afternoon,1,0,0,efficientnet_train_images
0/20161111/eb7787c410c46511/cds-eb7787c410c46511-20161111-1426.raw/3/dr5rsnnjr3zs-dr5rsnnm15b1-cds-eb7787c410c46511-20161111-1426-92.jpg,2016-11-11 14:31:26-05:00,afternoon,0,0,2,efficientnet_train_images
0/20161111/eb7787c410c46511/cds-eb7787c410c46511-20161111-1426.raw/3/dr5rsnnjrdsz-dr5rsnnm1hgv-cds-eb7787c410c46511-20161111-1426-91.jpg,2016-11-11 14:31:24-05:00,afternoon,0,0,2,efficientnet_train_images
0/20160913/eb7787c410c46511/cds-eb7787c410c46511-20160913-1046.raw/3/dr5rsnnm0xhg-dr5rsnnm1j5g-cds-eb7787c410c46511-20160913-1046-151.jpg,2016-09-13 10:55:44-04:00,morning,0,0,1,efficientnet_train_images
0/20160622/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160622-1008.raw/3/dr5rsnnjrzjv-dr5rsnnm3908-cds-fdeb4f0c0eb1bc3c-20160622-1008-96.jpg,2016-06-22 10:13:42-04:00,morning,0,0,1,efficientnet_train_images
0/20160709/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160709-0932.raw/3/dr5rsnnm1r6n-dr5rsnnm1r5k-cds-fdeb4f0c0eb1bc3c-20160709-0932-201.jpg,2016-07-09 09:42:18-04:00,morning,2,2,0,efficientnet_train_images
0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1040.raw/3/dr5rsnnju16m-dr5rsnnm1jtk-cds-fdeb4f0c0eb1bc3c-20161011-1040-6.jpg,2016-10-11 10:40:26-04:00,morning,1,1,0,efficientnet_train_images
0/20160811/13a07ea2578fefb5/cds-13a07ea2578fefb5-20160811-1537.raw/4/dr5rsnjmm523-dr5rsnjmnq4q-cds-13a07ea2578fefb5-20160811-1537-16.jpg,2016-08-11 15:39:34-04:00,afternoon,3,0,1,efficientnet_train_images
0/20160829/19919ff6db95782d/cds-19919ff6db95782d-20160829-1217.raw/4/dr5rsnjjr2bd-dr5rsnjkskwy-cds-19919ff6db95782d-20160829-1217-63.jpg,2016-08-29 12:25:16-04:00,morning,2,0,2,efficientnet_train_images
0/20161019/19919ff6db95782d/cds-19919ff6db95782d-20161019-1609.raw/4/dr5rsnjmreer-dr5rsnjmrj7p-cds-19919ff6db95782d-20161019-1609-150.jpg,2016-10-19 16:15:54-04:00,afternoon,1,0,0,efficientnet_train_images
0/20160829/19919ff6db95782d/cds-19919ff6db95782d-20160829-1217.raw/4/dr5rsnjm2e5k-dr5rsnjkv1bt-cds-19919ff6db95782d-20160829-1217-57.jpg,2016-08-29 12:24:16-04:00,morning,3,0,1,efficientnet_train_images
0/20160930/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20160930-1618.raw/4/dr5rsnjmqvtw-dr5rsnjmrj1e-cds-33f01c9134eaa6b5-20160930-1618-143.jpg,2016-09-30 16:27:22-04:00,afternoon,3,0,1,efficientnet_train_images
0/20170119/5c44399458a254ea/cds-5c44399458a254ea-20170119-1233.raw/4/dr5rsnjqpu98-dr5rsnj5xrv9-cds-5c44399458a254ea-20170119-1233-48.jpg,2017-01-19 12:36:10-05:00,morning,4,1,1,efficientnet_train_images
0/20170119/5c44399458a254ea/cds-5c44399458a254ea-20170119-1233.raw/4/dr5rsnjw6fpz-dr5rsnj7924h-cds-5c44399458a254ea-20170119-1233-42.jpg,2017-01-19 12:35:48-05:00,morning,3,1,1,efficientnet_train_images
0/20170119/5c44399458a254ea/cds-5c44399458a254ea-20170119-1233.raw/4/dr5rsnjw1hfd-dr5rsnj78k32-cds-5c44399458a254ea-20170119-1233-57.jpg,2017-01-19 12:37:00-05:00,morning,3,1,1,efficientnet_train_images
0/20160629/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160629-1837.raw/3/dr5rsnjm2pdu-dr5rsnjkv5wd-cds-63fa6a79d3217a87-20160629-1837-142.jpg,2016-06-29 18:45:00-04:00,afternoon,0,0,2,efficientnet_train_images
0/20160629/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160629-1837.raw/3/dr5rsnjm2jyd-dr5rsnjkv4es-cds-63fa6a79d3217a87-20160629-1837-139.jpg,2016-06-29 18:44:30-04:00,afternoon,0,0,2,efficientnet_train_images
0/20160629/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160629-1837.raw/3/dr5rsnjmmf0c-dr5rsnjmnrq4-cds-63fa6a79d3217a87-20160629-1837-133.jpg,2016-06-29 18:44:12-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161029/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161029-1357.raw/3/dr5rsnjm755v-dr5rsnjmjbb9-cds-6fef7e6f017c3f89-20161029-1357-102.jpg,2016-10-29 14:02:42-04:00,afternoon,0,0,1,efficientnet_train_images
0/20170119/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170119-1232.raw/3/dr5rsnjwhsy5-dr5rsnj76cvd-cds-7c641b4cb6bb1253-20170119-1232-53.jpg,2017-01-19 12:36:36-05:00,morning,1,0,1,efficientnet_train_images
0/20170119/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170119-1232.raw/3/dr5rsnjwh3qc-dr5rsnj7712w-cds-7c641b4cb6bb1253-20170119-1232-54.jpg,2017-01-19 12:36:46-05:00,morning,1,0,1,efficientnet_train_images
0/20170119/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170119-1232.raw/3/dr5rsnjwm24s-dr5rsnj7715d-cds-7c641b4cb6bb1253-20170119-1232-49.jpg,2017-01-19 12:36:00-05:00,morning,0,0,1,efficientnet_train_images
0/20170110/8b82a42e5a149e22/cds-8b82a42e5a149e22-20170110-1212.raw/3/dr5rsnjws5br-dr5rsnj79236-cds-8b82a42e5a149e22-20170110-1212-54.jpg,2017-01-10 12:18:36-05:00,morning,1,0,2,efficientnet_train_images
0/20170127/8b82a42e5a149e22/cds-8b82a42e5a149e22-20170127-0903.raw/3/dr5rsnjmm8q2-dr5rsnj78j52-cds-8b82a42e5a149e22-20170127-0903-19.jpg,2017-01-27 09:05:30-05:00,morning,3,0,1,efficientnet_train_images
0/20170110/8b82a42e5a149e22/cds-8b82a42e5a149e22-20170110-1212.raw/3/dr5rsnjtbg7x-dr5rsnj78ctk-cds-8b82a42e5a149e22-20170110-1212-55.jpg,2017-01-10 12:18:38-05:00,morning,2,0,1,efficientnet_train_images
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1216.raw/3/dr5rsnjmqm7z-dr5rsnjmqgkm-cds-a32b6ec5cde27e3a-20160829-1216-65.jpg,2016-08-29 12:24:00-04:00,morning,0,0,1,efficientnet_train_images
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1216.raw/3/dr5rsnjmqtjf-dr5rsnjmqgvz-cds-a32b6ec5cde27e3a-20160829-1216-64.jpg,2016-08-29 12:23:50-04:00,morning,0,0,1,efficientnet_train_images
0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1322.raw/3/dr5rsnjmmdk6-dr5rsnjmnrnh-cds-af6b56897db9da88-20161027-1322-2.jpg,2016-10-27 13:22:26-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1322.raw/3/dr5rsnjmmdk6-dr5rsnjmnrnh-cds-af6b56897db9da88-20161027-1322-1.jpg,2016-10-27 13:22:16-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1322.raw/3/dr5rsnjmm11x-dr5rsnjmnhvv-cds-af6b56897db9da88-20161027-1322-4.jpg,2016-10-27 13:22:44-04:00,afternoon,0,0,2,efficientnet_train_images
0/20161027/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161027-1321.raw/4/dr5rsnjmku6r-dr5rsnjmnq7h-cds-b6d8aab376c7ce54-20161027-1321-9.jpg,2016-10-27 13:22:26-04:00,afternoon,8,0,1,efficientnet_train_images
0/20161027/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161027-1321.raw/4/dr5rsnjmm7mv-dr5rsnjmnrwb-cds-b6d8aab376c7ce54-20161027-1321-8.jpg,2016-10-27 13:22:20-04:00,afternoon,7,0,1,efficientnet_train_images
0/20161027/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161027-1321.raw/4/dr5rsnjmqmvs-dr5rsnjmqgvz-cds-b6d8aab376c7ce54-20161027-1321-7.jpg,2016-10-27 13:22:16-04:00,afternoon,7,0,1,efficientnet_train_images
0/20170212/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170212-0905.raw/4/dr5rsnjw375k-dr5rsnj5xvre-cds-bd209a4b83760d6b-20170212-0905-72.jpg,2017-02-12 09:14:26-05:00,morning,2,1,0,efficientnet_train_images
0/20170212/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170212-0905.raw/4/dr5rsnjt8she-dr5rsnj73rfy-cds-bd209a4b83760d6b-20170212-0905-73.jpg,2017-02-12 09:14:28-05:00,morning,5,1,0,efficientnet_train_images
0/20170127/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20170127-0903.raw/4/dr5rsnjmyq7u-dr5rsnj5ycue-cds-e08eacf5f70d94e7-20170127-0903-27.jpg,2017-01-27 09:05:26-05:00,morning,0,0,0,efficientnet_train_images
0/20170228/e5df139233770dec/cds-e5df139233770dec-20170228-0923.raw/4/dr5rsnjtbj94-dr5rsnj78j52-cds-e5df139233770dec-20170228-0923-39.jpg,2017-02-28 09:26:14-05:00,morning,7,0,0,efficientnet_train_images
0/20170228/e5df139233770dec/cds-e5df139233770dec-20170228-0923.raw/4/dr5rsnjwdmuj-dr5rsnj5xvgv-cds-e5df139233770dec-20170228-0923-37.jpg,2017-02-28 09:26:10-05:00,morning,4,1,1,efficientnet_train_images
0/20170228/e5df139233770dec/cds-e5df139233770dec-20170228-0923.raw/4/dr5rsnjmqtms-dr5rsnj787uk-cds-e5df139233770dec-20170228-0923-40.jpg,2017-02-28 09:26:18-05:00,morning,5,0,0,efficientnet_train_images
0/20161029/ea91d096e3932939/cds-ea91d096e3932939-20161029-1359.raw/4/dr5rsnjmqrfe-dr5rsnjmrhct-cds-ea91d096e3932939-20161029-1359-52.jpg,2016-10-29 14:02:28-04:00,afternoon,1,0,0,efficientnet_train_images
0/20160708/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160708-1554.raw/3/dr5rsnjmk469-dr5rsnjmjfz5-cds-fdeb4f0c0eb1bc3c-20160708-1554-14.jpg,2016-07-08 15:55:34-04:00,afternoon,0,0,0,efficientnet_train_images
0/20160708/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160708-1554.raw/3/dr5rsnjmmc62-dr5rsnjmnquw-cds-fdeb4f0c0eb1bc3c-20160708-1554-10.jpg,2016-07-08 15:55:20-04:00,afternoon,0,0,1,efficientnet_train_images
0/20170119/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20170119-1137.raw/3/dr5rsnjj5xfb-dr5rsnjh90uq-cds-1ccda49b184cb0ef-20170119-1137-103.jpg,2017-01-19 11:43:10-05:00,morning,7,0,1,efficientnet_train_images
0/20170119/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20170119-1137.raw/3/dr5rsnjj3zpg-dr5rsnhuxrz7-cds-1ccda49b184cb0ef-20170119-1137-102.jpg,2017-01-19 11:43:08-05:00,morning,6,0,1,efficientnet_train_images
0/20160701/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20160701-1631.raw/3/dr5rsnhvk8hn-dr5rsnhvhk9r-cds-1ccda49b184cb0ef-20160701-1631-36.jpg,2016-07-01 16:34:20-04:00,afternoon,4,0,2,efficientnet_train_images
0/20170119/5c44399458a254ea/cds-5c44399458a254ea-20170119-1323.raw/4/dr5rsnjm72w1-dr5rsnj5ye2d-cds-5c44399458a254ea-20170119-1323-2.jpg,2017-01-19 13:23:36-05:00,afternoon,4,0,0,efficientnet_train_images
0/20170119/5c44399458a254ea/cds-5c44399458a254ea-20170119-1233.raw/4/dr5rsnjqq3kx-dr5rsnj5yj1w-cds-5c44399458a254ea-20170119-1233-49.jpg,2017-01-19 12:36:16-05:00,morning,3,1,1,efficientnet_train_images
0/20170119/5c44399458a254ea/cds-5c44399458a254ea-20170119-1233.raw/4/dr5rsnjqpp6r-dr5rsnj5ydwd-cds-5c44399458a254ea-20170119-1233-50.jpg,2017-01-19 12:36:18-05:00,morning,4,1,1,efficientnet_train_images
0/20160831/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160831-1225.raw/3/dr5rsnhvwgzq-dr5rsnhvj18r-cds-63fa6a79d3217a87-20160831-1225-68.jpg,2016-08-31 12:31:54-04:00,morning,5,0,1,efficientnet_train_images
0/20160909/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160909-1043.raw/3/dr5rsnjjbvsy-dr5rsnhuvx74-cds-63fa6a79d3217a87-20160909-1043-21.jpg,2016-09-09 10:44:12-04:00,morning,5,0,1,efficientnet_train_images
0/20160719/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160719-0910.raw/3/dr5rsnhvwwzm-dr5rsnhvhe5x-cds-63fa6a79d3217a87-20160719-0910-77.jpg,2016-07-19 09:14:10-04:00,morning,4,0,1,efficientnet_train_images
0/20160924/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160924-1751.raw/3/dr5rsnjj1rrz-dr5rsnhuxwwz-cds-6fef7e6f017c3f89-20160924-1751-96.jpg,2016-09-24 17:56:38-04:00,afternoon,3,0,1,efficientnet_train_images
0/20160713/79ddade2485edbde/cds-79ddade2485edbde-20160713-0850.raw/3/dr5rsnhvrc7d-dr5rsnhuy7vy-cds-79ddade2485edbde-20160713-0850-119.jpg,2016-07-13 08:59:32-04:00,morning,1,0,1,efficientnet_train_images
0/20160713/79ddade2485edbde/cds-79ddade2485edbde-20160713-0850.raw/3/dr5rsnhvw843-dr5rsnhvj191-cds-79ddade2485edbde-20160713-0850-118.jpg,2016-07-13 08:59:30-04:00,morning,2,0,1,efficientnet_train_images
0/20161201/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161201-1518.raw/3/dr5rsnhvy05x-dr5rsnhvhj7q-cds-7c641b4cb6bb1253-20161201-1518-22.jpg,2016-12-01 15:21:42-05:00,afternoon,1,0,1,efficientnet_train_images
0/20161201/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161201-1518.raw/3/dr5rsnhvwx8d-dr5rsnhvhkjj-cds-7c641b4cb6bb1253-20161201-1518-20.jpg,2016-12-01 15:21:22-05:00,afternoon,0,0,0,efficientnet_train_images
0/20170201/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170201-1505.raw/3/dr5rsnjj2mkh-dr5rsnhuy7z2-cds-7c641b4cb6bb1253-20170201-1505-76.jpg,2017-02-01 15:11:34-05:00,afternoon,3,0,0,efficientnet_train_images
0/20161002/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161002-1634.raw/3/dr5rsnjn0btc-dr5rsnhvj2j1-cds-8b82a42e5a149e22-20161002-1634-41.jpg,2016-10-02 16:36:56-04:00,afternoon,5,0,1,efficientnet_train_images
0/20161127/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161127-1556.raw/3/dr5rsnhvz7nd-dr5rsnhvhf3x-cds-8b82a42e5a149e22-20161127-1556-8.jpg,2016-11-27 15:56:52-05:00,afternoon,2,0,1,efficientnet_train_images
0/20160922/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160922-1056.raw/3/dr5rsnjj9hx8-dr5rsnhuye9d-cds-8b82a42e5a149e22-20160922-1056-95.jpg,2016-09-22 11:03:58-04:00,morning,1,0,0,efficientnet_train_images
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1216.raw/3/dr5rsnjjhr0v-dr5rsnjh3wuv-cds-a32b6ec5cde27e3a-20160829-1216-84.jpg,2016-08-29 12:26:04-04:00,morning,0,0,1,efficientnet_train_images
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1216.raw/3/dr5rsnjjhnbp-dr5rsnjh3rwv-cds-a32b6ec5cde27e3a-20160829-1216-87.jpg,2016-08-29 12:26:34-04:00,morning,0,0,1,efficientnet_train_images
0/20160829/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160829-1216.raw/3/dr5rsnjjhp8g-dr5rsnjh3ry5-cds-a32b6ec5cde27e3a-20160829-1216-86.jpg,2016-08-29 12:26:24-04:00,morning,0,0,0,efficientnet_train_images
0/20170210/af6b56897db9da88/cds-af6b56897db9da88-20170210-0959.raw/3/dr5rsnjj0yc3-dr5rsnhuz28e-cds-af6b56897db9da88-20170210-0959-62.jpg,2017-02-10 10:04:50-05:00,morning,2,0,2,efficientnet_train_images
0/20170210/af6b56897db9da88/cds-af6b56897db9da88-20170210-0959.raw/3/dr5rsnjj0yct-dr5rsnhuz28e-cds-af6b56897db9da88-20170210-0959-63.jpg,2017-02-10 10:05:00-05:00,morning,2,0,2,efficientnet_train_images
0/20170210/af6b56897db9da88/cds-af6b56897db9da88-20170210-0959.raw/3/dr5rsnjj1p09-dr5rsnhuz2j1-cds-af6b56897db9da88-20170210-0959-59.jpg,2017-02-10 10:04:28-05:00,morning,3,0,1,efficientnet_train_images
