image,grey,hour,taken_on_short,period,machine_label,source,final_label
0/20161105/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161105-0957.raw/3/dr5rsn1pbujc-dr5rsn1pc95m-cds-1ccda49b184cb0ef-20161105-0957-1.jpg,29.74,9,2016-11-05 09:57:00,morning,night,machine,night
0/20161202/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161202-1456.raw/3/dr5rsnf61kyv-dr5rsnf3becr-cds-7c641b4cb6bb1253-20161202-1456-1.jpg,29.87,14,2016-12-02 14:56:00,afternoon,night,manual,day
0/20170118/8b82a42e5a149e22/cds-8b82a42e5a149e22-20170118-1243.raw/3/dr5rsppn8rmc-dr5rspnyxcjp-cds-8b82a42e5a149e22-20170118-1243-1.jpg,29.91,12,2017-01-18 12:43:00,morning,night,manual,day
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-1544.raw/4/dr5rsp7tfguu-dr5rsp7td4g9-cds-5c44399458a254ea-20160919-1544-1.jpg,30.05,15,2016-09-19 15:45:00,afternoon,day,machine,day
0/20161123/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161123-1323.raw/4/dr5rsn391zwg-dr5rsn3967ye-cds-bd209a4b83760d6b-20161123-1323-179.jpg,30.07,13,2016-11-23 13:32:00,afternoon,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rsphtxr5s-dr5rsphtq4jg-cds-79ddade2485edbde-20160929-2242-104.jpg,30.11,22,2016-09-29 22:49:00,evening,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp73mncc-dr5rsp73t6tc-cds-bd209a4b83760d6b-20160929-2242-83.jpg,30.22,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161107/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161107-0804.raw/4/dr5rspq7cf8m-dr5rspq7dz0u-cds-e08eacf5f70d94e7-20161107-0804-1.jpg,30.42,8,2016-11-07 08:04:00,morning,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp73ecgj-dr5rsp73sq3n-cds-bd209a4b83760d6b-20160929-2242-82.jpg,30.52,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp74vg5h-dr5rsp74y54n-cds-bd209a4b83760d6b-20160929-2242-77.jpg,30.71,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161105/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161105-1007.raw/3/dr5rsn308suk-dr5rsn3073ms-cds-1ccda49b184cb0ef-20161105-1007-1.jpg,30.78,10,2016-11-05 10:07:00,morning,day,machine,day
0/20160909/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160909-1323.raw/3/dr5rsnnrp2sq-dr5rsnnrp2ec-cds-63fa6a79d3217a87-20160909-1323-1.jpg,30.86,13,2016-09-09 13:23:00,afternoon,day,machine,day
0/20161011/c5732f31099d7452/cds-c5732f31099d7452-20161011-1412.raw/4/dr5rspk5syzh-dr5rspk5su2g-cds-c5732f31099d7452-20161011-1412-1.jpg,30.88,14,2016-10-11 14:13:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp73r48m-dr5rsp73rhx4-cds-bd209a4b83760d6b-20160929-2242-84.jpg,30.99,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161022/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161022-1512.raw/3/dr5rsndt8czb-dr5rsndt8k54-cds-6fef7e6f017c3f89-20161022-1512-1.jpg,31.03,15,2016-10-22 15:12:00,afternoon,day,machine,day
0/20160817/79ddade2485edbde/cds-79ddade2485edbde-20160817-1531.raw/3/dr5rsq8nse0t-dr5rsq8ns7cn-cds-79ddade2485edbde-20160817-1531-138.jpg,31.09,15,2016-08-17 15:39:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp78u70g-dr5rsp78u77j-cds-bd209a4b83760d6b-20160929-2242-87.jpg,31.34,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160919/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20160919-1247.raw/4/dr5rsp7vu1c4-dr5rsp7uc4zy-cds-b6d8aab376c7ce54-20160919-1247-1.jpg,31.36,12,2016-09-19 12:47:00,morning,day,machine,day
0/20161122/19919ff6db95782d/cds-19919ff6db95782d-20161122-0928.raw/4/dr5rsnzz5tz5-dr5rsnzz5skx-cds-19919ff6db95782d-20161122-0928-1.jpg,31.42,9,2016-11-22 09:28:00,morning,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rsnzkkb5z-dr5rsnzkhz1e-cds-79ddade2485edbde-20160929-2242-148.jpg,31.6,22,2016-09-29 22:51:00,evening,night,machine,night
0/20161118/ea91d096e3932939/cds-ea91d096e3932939-20161118-1107.raw/4/dr5rsny1ukje-dr5rsny1gxbh-cds-ea91d096e3932939-20161118-1107-1.jpg,31.8,11,2016-11-18 11:07:00,morning,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsphq9mtq-dr5rsphq9mjm-cds-bd209a4b83760d6b-20160929-2242-96.jpg,32.1,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rsp76nfhm-dr5rsp73td25-cds-79ddade2485edbde-20160929-2242-87.jpg,32.1,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161219/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161219-0943.raw/3/dr5rspk6r29g-dr5rspk6ryvk-cds-6fef7e6f017c3f89-20161219-0943-1.jpg,32.12,9,2016-12-19 09:44:00,morning,day,machine,day
0/20161201/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161201-1518.raw/3/dr5rsnhwe7be-dr5rsnhw67ye-cds-7c641b4cb6bb1253-20161201-1518-1.jpg,32.34,15,2016-12-01 15:18:00,afternoon,day,machine,day
0/20161107/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161107-1543.raw/4/dr5rsns28144-dr5rsns22vcp-cds-b6d8aab376c7ce54-20161107-1543-1.jpg,32.37,15,2016-11-07 15:43:00,afternoon,day,machine,day
0/20161103/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161103-0850.raw/4/dr5rsnq37e4p-dr5rsnq3swq1-cds-33f01c9134eaa6b5-20161103-0850-1.jpg,32.37,8,2016-11-03 08:50:00,morning,day,machine,day
0/20160728/90e9ed36f13dd646/cds-90e9ed36f13dd646-20160728-1848.raw/3/dr5rspnxrz7k-dr5rspnxrtjb-cds-90e9ed36f13dd646-20160728-1848-1.jpg,32.44,18,2016-07-28 18:48:00,afternoon,day,machine,day
0/20161024/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161024-1229.raw/3/dr5rsn8gycs1-dr5rsn8gx7bn-cds-1ccda49b184cb0ef-20161024-1229-136.jpg,32.45,12,2016-10-24 12:39:00,morning,day,machine,day
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0939.raw/4/dr5rsp6b7671-dr5rsp6bn10u-cds-ea91d096e3932939-20161024-0939-2.jpg,32.68,9,2016-10-24 09:39:00,morning,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rsphpmmqw-dr5rsphphsyd-cds-79ddade2485edbde-20160929-2242-98.jpg,32.7,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160924/ea91d096e3932939/cds-ea91d096e3932939-20160924-1522.raw/4/dr5rsncfbvdb-dr5rsncfbw15-cds-ea91d096e3932939-20160924-1522-8.jpg,32.77,15,2016-09-24 15:23:00,afternoon,day,machine,day
0/20161107/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161107-0821.raw/4/dr5rspq4zz0j-dr5rspq6bmh1-cds-e08eacf5f70d94e7-20161107-0821-1.jpg,32.78,8,2016-11-07 08:21:00,morning,day,machine,day
0/20160911/ea91d096e3932939/cds-ea91d096e3932939-20160911-1953.raw/4/dr5rsn1te5vz-dr5rsn1tehh0-cds-ea91d096e3932939-20160911-1953-68.jpg,32.81,20,2016-09-11 20:01:00,evening,night,machine,night
0/20161201/5c44399458a254ea/cds-5c44399458a254ea-20161201-1536.raw/4/dr5rsnqmupk5-dr5rsnqmunzn-cds-5c44399458a254ea-20161201-1536-1.jpg,32.82,15,2016-12-01 15:36:00,afternoon,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rsp79c7t5-dr5rsp73rfk5-cds-79ddade2485edbde-20160929-2242-89.jpg,32.89,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160907/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160907-0856.raw/4/dr5rsncw6ktk-dr5rsncwd13c-cds-bd209a4b83760d6b-20160907-0856-1.jpg,32.99,8,2016-09-07 08:56:00,morning,day,machine,day
0/20161218/19919ff6db95782d/cds-19919ff6db95782d-20161218-1204.raw/4/dr5rsnfmfj78-dr5rsnfqkpb9-cds-19919ff6db95782d-20161218-1204-1.jpg,33.07,12,2016-12-18 12:04:00,morning,day,machine,day
0/20160706/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20160706-0839.raw/3/dr5rspp2x02t-dr5rspp2qzny-cds-1ccda49b184cb0ef-20160706-0839-1.jpg,33.21,8,2016-07-06 08:39:00,morning,day,machine,day
0/20161130/5c44399458a254ea/cds-5c44399458a254ea-20161130-1328.raw/4/dr5rsn96b9wu-dr5rsn94yqpk-cds-5c44399458a254ea-20161130-1328-1.jpg,33.33,13,2016-11-30 13:28:00,afternoon,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rsp76hu8y-dr5rsp73g8mf-cds-79ddade2485edbde-20160929-2242-85.jpg,33.38,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161107/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161107-0911.raw/3/dr5rsnwcr35m-dr5rsnwcr3zy-cds-fdeb4f0c0eb1bc3c-20161107-0911-10.jpg,33.4,9,2016-11-07 09:11:00,morning,day,machine,day
0/20161006/ea91d096e3932939/cds-ea91d096e3932939-20161006-1641.raw/4/dr5rsng7ndpw-dr5rsng6kz2g-cds-ea91d096e3932939-20161006-1641-1.jpg,33.44,16,2016-10-06 16:42:00,afternoon,day,machine,day
0/20161105/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161105-1007.raw/3/dr5rsn38s0sn-dr5rsn387340-cds-1ccda49b184cb0ef-20161105-1007-44.jpg,33.64,10,2016-11-05 10:11:00,morning,day,machine,day
0/20161102/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161102-0843.raw/3/dr5rsprf50cq-dr5rsprf50me-cds-6fef7e6f017c3f89-20161102-0843-1.jpg,33.73,8,2016-11-02 08:43:00,morning,day,machine,day
0/20161011/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161011-1412.raw/3/dr5rspk5v7zg-dr5rspk5su4m-cds-fdeb4f0c0eb1bc3c-20161011-1412-1.jpg,33.95,14,2016-10-11 14:12:00,afternoon,day,machine,day
0/20160923/79ddade2485edbde/cds-79ddade2485edbde-20160923-1558.raw/3/dr5rspqmzrth-dr5rspqtbfm8-cds-79ddade2485edbde-20160923-1558-92.jpg,34.03,16,2016-09-23 16:08:00,afternoon,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rspj7bcp3-dr5rspj5rvzs-cds-79ddade2485edbde-20160929-2242-117.jpg,34.05,22,2016-09-29 22:50:00,evening,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp6yyu98-dr5rsp6yzygp-cds-bd209a4b83760d6b-20160929-2242-69.jpg,34.05,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160823/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20160823-1533.raw/4/dr5rsnk0rkv3-dr5rsnk0rjsv-cds-b6d8aab376c7ce54-20160823-1533-122.jpg,34.08,15,2016-08-23 15:39:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp75s10j-dr5rsp75t4kr-cds-bd209a4b83760d6b-20160929-2242-75.jpg,34.12,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161021/79ddade2485edbde/cds-79ddade2485edbde-20161021-0848.raw/3/dr5rsnnqjwee-dr5rsnnqkchd-cds-79ddade2485edbde-20161021-0848-1.jpg,34.18,8,2016-10-21 08:49:00,morning,day,machine,day
0/20161116/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161116-1609.raw/3/dr5rsppzbxsq-dr5rsprb3g84-cds-1ccda49b184cb0ef-20161116-1609-1.jpg,34.25,16,2016-11-16 16:10:00,afternoon,night,machine,night
0/20161117/5c44399458a254ea/cds-5c44399458a254ea-20161117-1300.raw/4/dr5rspq2m6bn-dr5rspq2mwv2-cds-5c44399458a254ea-20161117-1300-177.jpg,34.26,13,2016-11-17 13:08:00,afternoon,day,machine,day
0/20161014/19919ff6db95782d/cds-19919ff6db95782d-20161014-1722.raw/4/dr5rsnq9rxev-dr5rsnq9rxmv-cds-19919ff6db95782d-20161014-1722-1.jpg,34.48,17,2016-10-14 17:23:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp7h5d0j-dr5rsp7hh7qw-cds-bd209a4b83760d6b-20160929-2242-74.jpg,34.52,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161107/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161107-0831.raw/4/dr5rspq5jc4x-dr5rspq6b1d2-cds-e08eacf5f70d94e7-20161107-0831-1.jpg,34.58,8,2016-11-07 08:31:00,morning,day,machine,day
0/20161024/5c44399458a254ea/cds-5c44399458a254ea-20161024-0836.raw/4/dr5rsn1w08qp-dr5rsn1teq7t-cds-5c44399458a254ea-20161024-0836-1.jpg,34.61,8,2016-10-24 08:36:00,morning,day,machine,day
0/20160911/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160911-2000.raw/3/dr5rsn1wp42f-dr5rsn1wm0zk-cds-6fef7e6f017c3f89-20160911-2000-16.jpg,34.62,20,2016-09-11 20:01:00,evening,night,machine,night
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1528.raw/3/dr5rspkcdx2m-dr5rspkc3wnd-cds-7c641b4cb6bb1253-20160919-1528-1.jpg,34.74,15,2016-09-19 15:28:00,afternoon,day,machine,day
0/20161107/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161107-1553.raw/4/dr5rsns22wg0-dr5rsns22vcp-cds-b6d8aab376c7ce54-20161107-1553-1.jpg,34.77,15,2016-11-07 15:53:00,afternoon,day,machine,day
0/20161028/79ddade2485edbde/cds-79ddade2485edbde-20161028-0913.raw/3/dr5rsn4nbg2n-dr5rsn4n8qf5-cds-79ddade2485edbde-20161028-0913-17.jpg,34.78,9,2016-10-28 09:13:00,morning,day,machine,day
0/20160714/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20160714-1351.raw/3/dr5rsnwrhsfs-dr5rsnww8u3f-cds-1ccda49b184cb0ef-20160714-1351-1.jpg,34.82,13,2016-07-14 13:51:00,afternoon,day,machine,day
0/20161206/e7f28d53fd3ba67c/cds-e7f28d53fd3ba67c-20161206-0722.raw/4/dr5rspkhnu9c-dr5rspk5t4xv-cds-e7f28d53fd3ba67c-20161206-0722-1.jpg,34.92,13,2016-12-06 13:22:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsphmzuec-dr5rsphtbne7-cds-bd209a4b83760d6b-20160929-2242-98.jpg,34.97,22,2016-09-29 22:49:00,evening,night,machine,night
0/20160915/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160915-1348.raw/3/dr5rsnqv3xy4-dr5rsnqv0wx9-cds-fdeb4f0c0eb1bc3c-20160915-1348-1.jpg,35.19,13,2016-09-15 13:48:00,afternoon,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rspn8342h-dr5rsnyrqm5d-cds-79ddade2485edbde-20160929-2242-136.jpg,35.24,22,2016-09-29 22:50:00,evening,night,machine,night
0/20161005/ea91d096e3932939/cds-ea91d096e3932939-20161005-0850.raw/4/dr5rspn7ujvg-dr5rspnkhdy0-cds-ea91d096e3932939-20161005-0850-1.jpg,35.29,8,2016-10-05 08:51:00,morning,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rspj5un5v-dr5rspj5ggmz-cds-79ddade2485edbde-20160929-2242-114.jpg,35.35,22,2016-09-29 22:49:00,evening,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsnzecg3p-dr5rsnze9rrq-cds-bd209a4b83760d6b-20160929-2242-146.jpg,35.45,22,2016-09-29 22:51:00,evening,night,machine,night
0/20161117/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161117-1310.raw/3/dr5rsr062suv-dr5rsr0622fp-cds-7c641b4cb6bb1253-20161117-1310-1.jpg,35.48,13,2016-11-17 13:10:00,afternoon,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rsphp9fng-dr5rsphp3wyk-cds-79ddade2485edbde-20160929-2242-97.jpg,35.53,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp7hdmk5-dr5rsp7hexjq-cds-bd209a4b83760d6b-20160929-2242-73.jpg,35.58,22,2016-09-29 22:48:00,evening,night,machine,night
0/20160912/79ddade2485edbde/cds-79ddade2485edbde-20160912-1114.raw/3/dr5rsndthwqq-dr5rsndt8w6d-cds-79ddade2485edbde-20160912-1114-1.jpg,35.69,11,2016-09-12 11:14:00,morning,day,machine,day
0/20160924/ea91d096e3932939/cds-ea91d096e3932939-20160924-1702.raw/4/dr5rsngk3pgb-dr5rsngk85bz-cds-ea91d096e3932939-20160924-1702-1.jpg,35.79,17,2016-09-24 17:02:00,afternoon,day,machine,day
0/20170125/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20170125-0907.raw/3/dr5rsn7emyuu-dr5rsn7er4hs-cds-1ccda49b184cb0ef-20170125-0907-13.jpg,35.89,9,2017-01-25 09:09:00,morning,day,machine,day
0/20161011/c5732f31099d7452/cds-c5732f31099d7452-20161011-1040.raw/4/dr5rsp4sh6y0-dr5rsp4s4zvc-cds-c5732f31099d7452-20161011-1040-220.jpg,35.95,10,2016-10-11 10:50:00,morning,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rspjhfdf2-dr5rspjh0wr9-cds-79ddade2485edbde-20160929-2242-108.jpg,36.02,22,2016-09-29 22:49:00,evening,night,machine,night
0/20161107/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161107-0754.raw/3/dr5rspq7dzsy-dr5rspq7dzgh-cds-8b82a42e5a149e22-20161107-0754-1.jpg,36.43,7,2016-11-07 07:54:00,morning,day,machine,day
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1533.raw/3/dr5rspkcjx8r-dr5rspkcj4eq-cds-7c641b4cb6bb1253-20160919-1533-1.jpg,36.53,15,2016-09-19 15:33:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp7jb86d-dr5rsp7jf4ek-cds-bd209a4b83760d6b-20160929-2242-71.jpg,36.74,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161105/e5df139233770dec/cds-e5df139233770dec-20161105-1553.raw/4/dr5rsp3yk1gt-dr5rsp3yk1ep-cds-e5df139233770dec-20161105-1553-1.jpg,36.83,15,2016-11-05 15:53:00,afternoon,day,machine,day
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1534.raw/3/dr5rspkcq2ts-dr5rspkcj8xt-cds-7c641b4cb6bb1253-20160919-1534-1.jpg,36.92,15,2016-09-19 15:35:00,afternoon,day,machine,day
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rspn84rbt-dr5rsnyrr925-cds-79ddade2485edbde-20160929-2242-137.jpg,36.97,22,2016-09-29 22:50:00,evening,night,machine,night
0/20160706/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160706-1548.raw/3/dr5rsnqtxs2m-dr5rsnqtqvgz-cds-63fa6a79d3217a87-20160706-1548-1.jpg,37.0,15,2016-07-06 15:49:00,afternoon,day,machine,day
0/20161027/ea91d096e3932939/cds-ea91d096e3932939-20161027-0839.raw/4/dr5rsn9mec55-dr5rsn9ms0d1-cds-ea91d096e3932939-20161027-0839-1.jpg,37.01,8,2016-10-27 08:39:00,morning,day,machine,day
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-0929.raw/4/dr5rsp4zz4gg-dr5rsp4zvz4g-cds-5c44399458a254ea-20160919-0929-1.jpg,37.11,9,2016-09-19 09:29:00,morning,day,machine,day
0/20161206/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161206-1502.raw/3/dr5rsp6swxhz-dr5rsp6swwy4-cds-8b82a42e5a149e22-20161206-1502-1.jpg,37.14,15,2016-12-06 15:02:00,afternoon,day,machine,day
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1216.raw/3/dr5rsnqv3w31-dr5rsnqv0y83-cds-7c641b4cb6bb1253-20160919-1216-1.jpg,37.29,12,2016-09-19 12:16:00,morning,day,machine,day
0/20161024/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161024-0836.raw/3/dr5rsn1xqf6g-dr5rsn1z0jkm-cds-7c641b4cb6bb1253-20161024-0836-32.jpg,37.3,8,2016-10-24 08:40:00,morning,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsnzfjge0-dr5rsnzfqe7y-cds-bd209a4b83760d6b-20160929-2242-153.jpg,37.5,22,2016-09-29 22:51:00,evening,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsphphpg5-dr5rsphphp1c-cds-bd209a4b83760d6b-20160929-2242-94.jpg,37.52,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161226/19919ff6db95782d/cds-19919ff6db95782d-20161226-0800.raw/4/dr5rsp3fspzy-dr5rsp3f68ym-cds-19919ff6db95782d-20161226-0800-1.jpg,37.54,8,2016-12-26 08:00:00,morning,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsp7b27sc-dr5rsp7b2t6b-cds-bd209a4b83760d6b-20160929-2242-89.jpg,37.7,22,2016-09-29 22:48:00,evening,night,machine,night
0/20161105/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161105-1654.raw/4/dr5rspjew3sz-dr5rspjegf84-cds-b6d8aab376c7ce54-20161105-1654-1.jpg,37.75,16,2016-11-05 16:54:00,afternoon,day,machine,day
0/20161021/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161021-0848.raw/4/dr5rsnqb986e-dr5rsnqb340k-cds-bd209a4b83760d6b-20161021-0848-1.jpg,37.82,8,2016-10-21 08:48:00,morning,day,machine,day
0/20160911/ea91d096e3932939/cds-ea91d096e3932939-20160911-1953.raw/4/dr5rsn4n63y5-dr5rsn4n6v77-cds-ea91d096e3932939-20160911-1953-74.jpg,37.86,20,2016-09-11 20:02:00,evening,night,machine,night
0/20160929/79ddade2485edbde/cds-79ddade2485edbde-20160929-2242.raw/3/dr5rspn0sg19-dr5rspn0kqmq-cds-79ddade2485edbde-20160929-2242-130.jpg,38.0,22,2016-09-29 22:50:00,evening,night,machine,night
0/20161119/19919ff6db95782d/cds-19919ff6db95782d-20161119-1146.raw/4/dr5rsnq510mp-dr5rsnq4cpuh-cds-19919ff6db95782d-20161119-1146-217.jpg,38.01,11,2016-11-19 11:56:00,morning,day,machine,day
0/20161107/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161107-0811.raw/3/dr5rspqm5u31-dr5rspqmhn0k-cds-8b82a42e5a149e22-20161107-0811-1.jpg,38.12,8,2016-11-07 08:11:00,morning,day,machine,day
0/20161110/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161110-0853.raw/3/dr5rspqr1q33-dr5rspqjvknu-cds-fdeb4f0c0eb1bc3c-20161110-0853-1.jpg,38.31,8,2016-11-10 08:53:00,morning,day,machine,day
0/20160615/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160615-1427.raw/4/dr5rspqx5772-dr5rspqwurgm-cds-fef3036e3fbdf4ec-20160615-1427-110.jpg,38.32,14,2016-06-15 14:32:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rspj7459s-dr5rspj74q13-cds-bd209a4b83760d6b-20160929-2242-114.jpg,38.39,22,2016-09-29 22:50:00,evening,night,machine,night
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2252.raw/4/dr5rsqb2gz8w-dr5rsqb2gz3n-cds-bd209a4b83760d6b-20160929-2252-4.jpg,38.45,22,2016-09-29 22:52:00,evening,night,machine,night
0/20160921/c5732f31099d7452/cds-c5732f31099d7452-20160921-1650.raw/4/dr5rsr0530d1-dr5rsr050e4d-cds-c5732f31099d7452-20160921-1650-1.jpg,38.51,16,2016-09-21 16:50:00,afternoon,day,machine,day
0/20170131/af6b56897db9da88/cds-af6b56897db9da88-20170131-1409.raw/3/dr5rsnd8jps5-dr5rsnd8n6pr-cds-af6b56897db9da88-20170131-1409-1.jpg,38.64,14,2017-01-31 14:09:00,afternoon,day,machine,day
0/20160929/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160929-2242.raw/4/dr5rsphus5c7-dr5rsphusjxf-cds-bd209a4b83760d6b-20160929-2242-102.jpg,39.17,22,2016-09-29 22:49:00,evening,night,machine,night
0/20160911/ea91d096e3932939/cds-ea91d096e3932939-20160911-1953.raw/4/dr5rsn1wzt34-dr5rsn1wzmgy-cds-ea91d096e3932939-20160911-1953-70.jpg,39.18,20,2016-09-11 20:01:00,evening,night,machine,night
0/20161107/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161107-0804.raw/3/dr5rspqk1ce1-dr5rspq7gk93-cds-8b82a42e5a149e22-20161107-0804-1.jpg,39.25,8,2016-11-07 08:04:00,morning,day,machine,day
0/20160929/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160929-1456.raw/3/dr5rsr202x5y-dr5rsppzyfc4-cds-8b82a42e5a149e22-20160929-1456-1.jpg,39.27,14,2016-09-29 14:56:00,afternoon,day,machine,day
0/20160706/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20160706-0849.raw/3/dr5rsnvpzwz3-dr5rsnvrbkbt-cds-1ccda49b184cb0ef-20160706-0849-45.jpg,39.5,8,2016-07-06 08:52:00,morning,day,machine,day
